sort_name,clean_name,album,x2003_rank_old,x2003_rank,x2012_rank,x2020_rank,x2020_2003_differential,release_year,album_genre,album_type,wks_on_billboard,peak_billboard_position,spotify_popularity,spotify_uri,chartmetric_link,artist_member_count,artist_gender,artist_birth_year_sum,debut_album_release_year,avg_age_at_top_500_album,years_between_debut_and_top_500_album,album_id,album_id_quoted,x25,x26
Four Tops,Four Tops,,NA,NA,NA,429,72,1967,Soul/Gospel/R&B,Studio,,11,,spotify:album:4Jw0RycAqlXeAoymbc0CYp,https://app.chartmetric.com/album/3956313/about,,Male,,,,,4Jw0RycAqlXeAoymbc0CYp,"""4Jw0RycAqlXeAoymbc0CYp"",",NA,NA
Wire,Wire,,406,410,412,310,100,1977,Punk/Post-Punk/New Wave/Power Pop,Studio,,201,,spotify:album:4WXqZZ28geJSPtqLcCF56L,https://app.chartmetric.com/album/293954/about,,Male,,,,,4WXqZZ28geJSPtqLcCF56L,"""4WXqZZ28geJSPtqLcCF56L"",",NA,NA
Ramones,Ramones,,106,105,106,385,-280,1977,Punk/Post-Punk/New Wave/Power Pop,Studio,,49,,spotify:album:39H0vM2hB4QbzPHZON87t5,https://app.chartmetric.com/album/3392946/about,,Male,,,,,39H0vM2hB4QbzPHZON87t5,"""39H0vM2hB4QbzPHZON87t5"",",NA,NA
Usher,Usher,,NA,NA,NA,432,69,2004,Soul/Gospel/R&B,Studio,,1,,spotify:album:1RM6MGv6bcl6NrAG8PGoZk,https://app.chartmetric.com/album/1263694/about,,Male,,,,,1RM6MGv6bcl6NrAG8PGoZk,"""1RM6MGv6bcl6NrAG8PGoZk"",",NA,NA
"Costello, Elvis",Elvis Costello,,167,168,168,430,-262,1977,Punk/Post-Punk/New Wave/Power Pop,Studio,,32,,spotify:album:1aucGNKimhgARC7iO2xLt2,https://app.chartmetric.com/album/3273832/about,,Male,,,,,1aucGNKimhgARC7iO2xLt2,"""1aucGNKimhgARC7iO2xLt2"",",NA,NA
Pet Shop Boys,Pet Shop Boys,,NA,NA,NA,435,66,1987,Electronic,Studio,,25,,spotify:album:0p5QwhEke5P9mFY4CY9u4j,https://app.chartmetric.com/album/23846056/about,,Male,,,,,0p5QwhEke5P9mFY4CY9u4j,"""0p5QwhEke5P9mFY4CY9u4j"",",NA,NA
2Pac,2Pac,,NA,NA,NA,436,65,1996,Hip-Hop/Rap,Studio,,1,,spotify:album:78iX7tMceN0FsnmabAtlOC,https://app.chartmetric.com/album/15443796/about,,Male,,,,,78iX7tMceN0FsnmabAtlOC,"""78iX7tMceN0FsnmabAtlOC"",",NA,NA
Primal Scream,Primal Scream,,NA,NA,NA,437,64,1991,Indie/Alternative Rock,Studio,,201,,spotify:album:4TECsw2dFHZ1ULrT7OA3OL,https://app.chartmetric.com/album/3967151/about,,Male,,,,,4TECsw2dFHZ1ULrT7OA3OL,"""4TECsw2dFHZ1ULrT7OA3OL"",",NA,NA
Blur,Blur,,NA,NA,NA,438,63,1994,Indie/Alternative Rock,Studio,,201,,spotify:album:0YS25Dr3hMtMFlVTfuvzl4,https://app.chartmetric.com/album/194210/about,,Male,,,,,0YS25Dr3hMtMFlVTfuvzl4,"""0YS25Dr3hMtMFlVTfuvzl4"",",NA,NA
"Brown, James",James Brown,,NA,NA,NA,439,62,1970,Funk/Disco,Live,,29,,spotify:album:3CVie3TkZ0VHgT6mlwy7cp,https://app.chartmetric.com/album/3258816/about,,Male,,,,,3CVie3TkZ0VHgT6mlwy7cp,"""3CVie3TkZ0VHgT6mlwy7cp"",",NA,NA
Weeknd,The Weeknd,,NA,NA,NA,442,59,2015,NA,Studio,,1,,spotify:album:0P3oVJBFOv3TDXlYRhGL7s,https://app.chartmetric.com/album/3247620/about,,Male,,,,,0P3oVJBFOv3TDXlYRhGL7s,"""0P3oVJBFOv3TDXlYRhGL7s"",",NA,NA
"Bowie, David",David Bowie,,NA,NA,NA,443,58,1980,NA,Studio,,12,,spotify:album:5fxvWHvIDPIALfTfRiwyB0,https://app.chartmetric.com/album/2392682/about,,Male,,,,,5fxvWHvIDPIALfTfRiwyB0,"""5fxvWHvIDPIALfTfRiwyB0"",",NA,NA
Yes,Yes,,NA,NA,NA,445,56,1972,NA,Studio,,3,,spotify:album:252LyflX4wUeISSzgL392F,https://app.chartmetric.com/album/454615/about,,Male,,,,,252LyflX4wUeISSzgL392F,"""252LyflX4wUeISSzgL392F"",",NA,NA
Bad Bunny,Bad Bunny,,NA,NA,NA,447,54,2018,Latin,Studio,,11,,spotify:album:7CjJb2mikwAWA1V6kewFBF,https://app.chartmetric.com/album/3463753/about,,Male,,,,,7CjJb2mikwAWA1V6kewFBF,"""7CjJb2mikwAWA1V6kewFBF"",",NA,NA
Suicide,Suicide,,438,446,441,498,-52,1977,Punk/Post-Punk/New Wave/Power Pop,Studio,,201,,spotify:album:46kw5FsFdJhNRL8wfHM9Bp,https://app.chartmetric.com/album/4618162/about,,Male,,,,,46kw5FsFdJhNRL8wfHM9Bp,"""46kw5FsFdJhNRL8wfHM9Bp"",",NA,NA
"McCartney, Paul",Paul McCartney,,NA,NA,NA,450,51,1971,Indie/Alternative Rock,Studio,,2,,spotify:album:4ZLVPyXVXeMbnxyhxvsF7m,https://app.chartmetric.com/album/3042478/about,,Male,,,,,4ZLVPyXVXeMbnxyhxvsF7m,"""4ZLVPyXVXeMbnxyhxvsF7m"",",NA,NA
Nine Inch Nails,Nine Inch Nails,,NA,NA,NA,453,48,1989,Indie/Alternative Rock,Studio,,75,,spotify:album:3umFHeEpc4yLXtrRcv9gLN,https://app.chartmetric.com/album/1965549/about,,Male,,,,,3umFHeEpc4yLXtrRcv9gLN,"""3umFHeEpc4yLXtrRcv9gLN"",",NA,NA
Can,Can,,NA,NA,NA,454,47,1972,NA,Studio,,201,,spotify:album:3Qa2CdymyGvXkqoqIZykmT,https://app.chartmetric.com/album/378407/about,,Male,,,,,3Qa2CdymyGvXkqoqIZykmT,"""3Qa2CdymyGvXkqoqIZykmT"",",NA,NA
"Clapton, Eric",Eric Clapton,,321,325,325,NA,-176,1977,Blues/Blues Rock,Studio,,2,,spotify:album:2c0bqDdHYpcyd8eQp55tbO,https://app.chartmetric.com/album/3314598/about,,Male,,,,,2c0bqDdHYpcyd8eQp55tbO,"""2c0bqDdHYpcyd8eQp55tbO"",",NA,NA
Meat Loaf,Meat Loaf,,339,343,343,NA,-158,1977,NA,Studio,,14,,spotify:album:6mvI80w5r78niBmwtu7RF9,https://app.chartmetric.com/album/1659267/about,,Male,,,,,6mvI80w5r78niBmwtu7RF9,"""6mvI80w5r78niBmwtu7RF9"",",NA,NA
"Isbell, Jason",Jason Isbell,,NA,NA,NA,458,43,2013,Country/Folk/Country Rock/Folk Rock,Studio,,23,,spotify:album:1bg476ZQn7hmcXaU05SHV4,https://app.chartmetric.com/album/1885263/about,,Male,,,,,1bg476ZQn7hmcXaU05SHV4,"""1bg476ZQn7hmcXaU05SHV4"",",NA,NA
Kid Cudi,Kid Cudi,,NA,NA,NA,459,42,2009,Hip-Hop/Rap,Studio,,4,,spotify:album:2ydhEMN7Cwl2Zjta7yqIgE,https://app.chartmetric.com/album/1103950/about,,Male,,,,,2ydhEMN7Cwl2Zjta7yqIgE,"""2ydhEMN7Cwl2Zjta7yqIgE"",",NA,NA
Bon Iver,Bon Iver,,NA,NA,NA,461,40,2008,Indie/Alternative Rock,Studio,,21,,spotify:album:7EJ0OT5ZqybXxcYRa6mccM,https://app.chartmetric.com/album/567310/about,,Male,,,,,7EJ0OT5ZqybXxcYRa6mccM,"""7EJ0OT5ZqybXxcYRa6mccM"",",NA,NA
Cheap Trick,Cheap Trick,,440,448,443,NA,-53,1977,Punk/Post-Punk/New Wave/Power Pop,Studio,,73,,spotify:album:2sXJQdHykPYcRQ7xFhwzMR,https://app.chartmetric.com/album/92471/about,,Male,,,,,2sXJQdHykPYcRQ7xFhwzMR,"""2sXJQdHykPYcRQ7xFhwzMR"",",NA,NA
Isley Brothers,The Isley Brothers,,NA,NA,NA,464,37,1973,Funk/Disco,Studio,,8,,spotify:album:27eI33obJuyKebMTxAJJam,https://app.chartmetric.com/album/1749043/about,,Male,,,,,27eI33obJuyKebMTxAJJam,"""27eI33obJuyKebMTxAJJam"",",NA,NA
King Sunny Ade,King Sunny Ade,,NA,NA,NA,465,36,2003,Afrobeat,Compilation,,201,,spotify:album:6Y5SoiYENbNuTBc6mTUKG9,https://app.chartmetric.com/album/3879761/about,,Male,,,,,6Y5SoiYENbNuTBc6mTUKG9,"""6Y5SoiYENbNuTBc6mTUKG9"",",NA,NA
Fleetwood Mac,Fleetwood Mac,,26,25,26,7,18,1977,Singer-Songwriter/Heartland Rock,Studio,,1,,spotify:album:1bt6q2SruMsBtcerNVtpZB,https://app.chartmetric.com/album/1083634/about,,Male/Female,,,,,1bt6q2SruMsBtcerNVtpZB,"""1bt6q2SruMsBtcerNVtpZB"",",NA,NA
Maxwell,Maxwell,,NA,NA,NA,467,34,2009,Soul/Gospel/R&B,Studio,,1,,spotify:album:1cXFSOdjxmS13cOTtnNQAo,https://app.chartmetric.com/album/1126435/about,,Male,,,,,1cXFSOdjxmS13cOTtnNQAo,"""1cXFSOdjxmS13cOTtnNQAo"",",NA,NA
Talking Heads,Talking Heads,,287,290,291,NA,-211,1977,Punk/Post-Punk/New Wave/Power Pop,Studio,,97,,spotify:album:0r7o2FeARRr23EZ0TJ0a8S,https://app.chartmetric.com/album/3967273/about,,Male/Female,,,,,0r7o2FeARRr23EZ0TJ0a8S,"""0r7o2FeARRr23EZ0TJ0a8S"",",NA,NA
"Chao, Manu",Manu Chao,,NA,NA,NA,469,32,1998,Latin,Studio,,201,,spotify:album:3xoAUqjKs7Ps7wR26VAMbq,https://app.chartmetric.com/album/33615/about,,Male,,,,,3xoAUqjKs7Ps7wR26VAMbq,"""3xoAUqjKs7Ps7wR26VAMbq"",",NA,NA
Juvenile,Juvenile,,NA,NA,NA,470,31,1998,Hip-Hop/Rap,Studio,,9,,spotify:album:6wpqS71CJr3I0dLguYiZdJ,https://app.chartmetric.com/album/3317739/about,,Male,,,,,6wpqS71CJr3I0dLguYiZdJ,"""6wpqS71CJr3I0dLguYiZdJ"",",NA,NA
Daddy Yankee,Daddy Yankee,,NA,NA,NA,473,28,2004,Latin,Studio,,26,,spotify:album:4pLuE50wL9T26lSv42X0J2,https://app.chartmetric.com/album/374046/about,,Male,,,,,4pLuE50wL9T26lSv42X0J2,"""4pLuE50wL9T26lSv42X0J2"",",NA,NA
"Springsteen, Bruce",Bruce Springsteen,,150,151,150,91,60,1978,Singer-Songwriter/Heartland Rock,Studio,,5,,spotify:album:4KT6G8fj8EEIfsyr75hbgc,https://app.chartmetric.com/album/221945/about,,Male,,,,,4KT6G8fj8EEIfsyr75hbgc,"""4KT6G8fj8EEIfsyr75hbgc"",",NA,NA
Sparks,Sparks,,NA,NA,NA,476,25,1974,NA,Studio,,101,,spotify:album:7KOmuu3cbJQEQYGt3XmLmY,https://app.chartmetric.com/album/3219966/about,,Male,,,,,7KOmuu3cbJQEQYGt3XmLmY,"""7KOmuu3cbJQEQYGt3XmLmY"",",NA,NA
"Costello, Elvis",Elvis Costello,,99,98,98,121,-23,1978,Punk/Post-Punk/New Wave/Power Pop,Studio,,30,,spotify:album:4RLIesiAVONV4fOUlOSmr4,https://app.chartmetric.com/album/14593981/about,,Male,,,,,4RLIesiAVONV4fOUlOSmr4,"""4RLIesiAVONV4fOUlOSmr4"",",NA,NA
"Holly, Buddy",Buddy Holly,,92,92,92,166,-74,1978,Rock n' Roll/Rhythm & Blues,Greatest Hits,,55,,spotify:album:2MwhKwYfaGXfCMNKJQr6VA,https://app.chartmetric.com/album/4091837/about,,Male,,,,,2MwhKwYfaGXfCMNKJQr6VA,"""2MwhKwYfaGXfCMNKJQr6VA"",",NA,NA
Pharcyde,The Pharcyde,,NA,NA,NA,482,19,1992,Hip-Hop/Rap,Studio,,75,,spotify:album:48kU5gP41TqZEw32Cwhsna,https://app.chartmetric.com/album/1215674/about,,Male,,,,,48kU5gP41TqZEw32Cwhsna,"""48kU5gP41TqZEw32Cwhsna"",",NA,NA
DEVO,DEVO,,439,447,442,252,195,1978,Punk/Post-Punk/New Wave/Power Pop,Studio,,78,,spotify:album:1u2Qni8cVRptDTaA00fmBC,https://app.chartmetric.com/album/3991423/about,,Male,,,,,1u2Qni8cVRptDTaA00fmBC,"""1u2Qni8cVRptDTaA00fmBC"",",NA,NA
"Mayer, John",John Mayer,,NA,NA,NA,486,15,2006,Blues/Blues Rock,Studio,,2,,spotify:album:1Xsprdt1q9rOzTic7b9zYM,https://app.chartmetric.com/album/276412/about,,Male,,,,,1Xsprdt1q9rOzTic7b9zYM,"""1Xsprdt1q9rOzTic7b9zYM"",",NA,NA
Big Star,Big Star,,448,456,449,285,171,1978,Singer-Songwriter/Heartland Rock,Studio,,201,,spotify:album:0NJYYhhvOATAkUipSJEBDb,https://app.chartmetric.com/album/450734/about,,Male,,,,,0NJYYhhvOATAkUipSJEBDb,"""0NJYYhhvOATAkUipSJEBDb"",",NA,NA
Van Halen,Van Halen,,410,415,415,292,123,1978,Hard Rock/Metal,Studio,,19,,spotify:album:7DdEbYFPKTZ8KB4z6L4UnQ,https://app.chartmetric.com/album/1529648/about,,Male,,,,,7DdEbYFPKTZ8KB4z6L4UnQ,"""7DdEbYFPKTZ8KB4z6L4UnQ"",",NA,NA
Cars,Cars,,279,282,284,353,-71,1978,Punk/Post-Punk/New Wave/Power Pop,Studio,,18,,spotify:album:4tJPWT4r4FSKwy784Qs1Fq,https://app.chartmetric.com/album/3956926/about,,Male,,,,,4tJPWT4r4FSKwy784Qs1Fq,"""4tJPWT4r4FSKwy784Qs1Fq"",",NA,NA
"Styles, Harry",Harry Styles,,NA,NA,NA,491,10,2019,Indie/Alternative Rock,Studio,,1,,spotify:album:7xV2TzoaVc0ycW7fwBwAml,https://app.chartmetric.com/album/5449730/about,,Male,,,,,7xV2TzoaVc0ycW7fwBwAml,"""7xV2TzoaVc0ycW7fwBwAml"",",NA,NA
Funkadelic,Funkadelic,,176,177,177,360,-183,1978,Funk/Disco,Studio,,16,,Not on Spotify,NA,,Male,,,,,NOS116,"""Not on Spotify"",",NA,NA
Boyz II Men,Boyz II Men,,NA,NA,NA,495,6,1991,Soul/Gospel/R&B,Studio,,1,,spotify:album:1IWhZEOwEoXbOB4a40XaR3,https://app.chartmetric.com/album/3356529/about,,Male,,,,,1IWhZEOwEoXbOB4a40XaR3,"""1IWhZEOwEoXbOB4a40XaR3"",",NA,NA
Rolling Stones,Rolling Stones,,266,269,270,468,-199,1978,Blues/Blues Rock,Studio,,1,,spotify:album:1Jv2AqzhgsduUik2p4k3cS,https://app.chartmetric.com/album/3089409/about,,Male,,,,,1Jv2AqzhgsduUik2p4k3cS,"""1Jv2AqzhgsduUik2p4k3cS"",",NA,NA
"Gaye, Marvin",Marvin Gaye,,454,462,456,493,-31,1978,Soul/Gospel/R&B,Studio,,21,,spotify:album:1iVf41qWHZsAk9DwY43WnV,https://app.chartmetric.com/album/3266682/about,,Male,,,,,1iVf41qWHZsAk9DwY43WnV,"""1iVf41qWHZsAk9DwY43WnV"",",NA,NA
"Nelson, Willie",Willie Nelson,,254,257,260,NA,-244,1978,Big Band/Jazz,Studio,,30,,spotify:album:38uGoW7jS8jjJMvZA26sRq,https://app.chartmetric.com/album/1089691/about,,Male,,,,,38uGoW7jS8jjJMvZA26sRq,"""38uGoW7jS8jjJMvZA26sRq"",",NA,NA
"Joel, Billy",Billy Joel,,348,352,354,NA,-149,1978,Singer-Songwriter/Heartland Rock,Studio,,1,,spotify:album:1HmCO8VK98AU6EXPOjGYyI,https://app.chartmetric.com/album/319700/about,,Male,,,,,1HmCO8VK98AU6EXPOjGYyI,"""1HmCO8VK98AU6EXPOjGYyI"",",NA,NA
Cheap Trick,Cheap Trick,,422,430,426,NA,-71,1978,Punk/Post-Punk/New Wave/Power Pop,Live,,4,,spotify:album:5ttDbNMKXczvp0Z8QRgKs6,https://app.chartmetric.com/album/1537452/about,,Male,,,,,5ttDbNMKXczvp0Z8QRgKs6,"""5ttDbNMKXczvp0Z8QRgKs6"",",NA,NA
Police,The Police,,426,434,428,NA,-67,1978,Punk/Post-Punk/New Wave/Power Pop,Studio,,23,,spotify:album:1H9g6j4Wwj6wh6p8YHVtkf,https://app.chartmetric.com/album/4185009/about,,Male,,,,,1H9g6j4Wwj6wh6p8YHVtkf,"""1H9g6j4Wwj6wh6p8YHVtkf"",",NA,NA
Blondie,Blondie,,140,140,140,146,-6,1978,Punk/Post-Punk/New Wave/Power Pop,Studio,,6,,spotify:album:4M6s2jbhKWEcOdXZ8WiHts,https://app.chartmetric.com/album/3244916/about,,Male/Female,,,,,4M6s2jbhKWEcOdXZ8WiHts,"""4M6s2jbhKWEcOdXZ8WiHts"",",NA,NA
Talking Heads,Talking Heads,,378,382,383,364,18,1978,Punk/Post-Punk/New Wave/Power Pop,Studio,,29,,spotify:album:39jsLMRmrTpfdq2vE4TCUe,https://app.chartmetric.com/album/3967274/about,,Male/Female,,,,,39jsLMRmrTpfdq2vE4TCUe,"""39jsLMRmrTpfdq2vE4TCUe"",",NA,NA
Clash,The Clash,,8,8,8,16,-8,1979,Punk/Post-Punk/New Wave/Power Pop,Studio,,27,,spotify:album:6FCzvataOZh68j8OKzOt9a,https://app.chartmetric.com/album/636701/about,,Male,,,,,6FCzvataOZh68j8OKzOt9a,"""6FCzvataOZh68j8OKzOt9a"",",NA,NA
"Jackson, Michael",Michael Jackson,,68,68,68,36,32,1979,Funk/Disco,Studio,,3,,spotify:album:2ZytN2cY4Zjrr9ukb2rqTP,https://app.chartmetric.com/album/3952439/about,,Male,,,,,2ZytN2cY4Zjrr9ukb2rqTP,"""2ZytN2cY4Zjrr9ukb2rqTP"",",NA,NA
Pink Floyd,Pink Floyd,,87,87,87,129,-42,1979,NA,Studio,,1,,spotify:album:5Dbax7G8SWrP9xyzkOvy2F,https://app.chartmetric.com/album/374481/about,,Male,,,,,5Dbax7G8SWrP9xyzkOvy2F,"""5Dbax7G8SWrP9xyzkOvy2F"",",NA,NA
"Petty, Tom & the Heartbreakers",Tom Petty,,309,314,315,231,83,1979,NA,Studio,,2,,spotify:album:0qKA3aqubD47jfFVoPfsiy,https://app.chartmetric.com/album/3338375/about,,Male,,,,,0qKA3aqubD47jfFVoPfsiy,"""0qKA3aqubD47jfFVoPfsiy"",",NA,NA
Buzzcocks,Buzzcocks,,354,358,360,250,108,1979,Punk/Post-Punk/New Wave/Power Pop,Compilation,,201,,spotify:album:6TxgQwGrbG3XZLNPOEhg7E,https://app.chartmetric.com/album/663534/about,,Male,,,,,6TxgQwGrbG3XZLNPOEhg7E,"""6TxgQwGrbG3XZLNPOEhg7E"",",NA,NA
Gang of Four,Gang of Four,,482,490,483,273,217,1979,Punk/Post-Punk/New Wave/Power Pop,Studio,,201,,spotify:album:7LMOo068Ndv0wjTGUDtYqK,https://app.chartmetric.com/album/5691204/about,,Male,,,,,7LMOo068Ndv0wjTGUDtYqK,"""7LMOo068Ndv0wjTGUDtYqK"",",NA,NA
"Young, Neil",Neil Young,,346,350,351,296,54,1979,NA,Live,,8,,Not on Spotify,NA,,Male,,,,,NOS012,"""Not on Spotify"",",NA,NA
AC/DC,AC/DC,,197,199,200,NA,-302,1979,Hard Rock/Metal,Studio,,17,,spotify:album:10v912xgTZbjAtYfyKWJCS,https://app.chartmetric.com/album/342975/about,,Male,,,,,10v912xgTZbjAtYfyKWJCS,"""10v912xgTZbjAtYfyKWJCS"",",NA,NA
Pulp,Pulp,,NA,NA,NA,162,339,1995,Punk/Post-Punk/New Wave/Power Pop,Studio,,201,,spotify:album:3ly9T2L4pqTZijFgQssd3x,https://app.chartmetric.com/album/3081798/about,,Male/Female,,,,,3ly9T2L4pqTZijFgQssd3x,"""3ly9T2L4pqTZijFgQssd3x"",",NA,NA
"Parker, Graham",Graham Parker,,331,335,334,NA,-166,1979,NA,Studio,,40,,spotify:album:4ZImzDF35hQWiN5FdAqQbN,https://app.chartmetric.com/album/3970426/about,,Male,,,,,4ZImzDF35hQWiN5FdAqQbN,"""4ZImzDF35hQWiN5FdAqQbN"",",NA,NA
Police,The Police,,365,369,372,NA,-132,1979,Punk/Post-Punk/New Wave/Power Pop,Studio,,25,,spotify:album:2EpuND32cO7CX0gXZl2NB6,https://app.chartmetric.com/album/4185869/about,,Male,,,,,2EpuND32cO7CX0gXZl2NB6,"""2EpuND32cO7CX0gXZl2NB6"",",NA,NA
Cure,The Cure,,434,442,438,NA,-59,1979,Punk/Post-Punk/New Wave/Power Pop,Compilation,,55,,Not on Spotify,NA,,Male,,,,,NOS137,"""Not on Spotify"",",NA,NA
Public Image Ltd.,Public Image Ltd.,,461,469,461,NA,-32,1979,Punk/Post-Punk/New Wave/Power Pop,Studio,,201,,spotify:album:5votrp9PY49suw8xnXqyrm,https://app.chartmetric.com/album/1891320/about,,Male,,,,,5votrp9PY49suw8xnXqyrm,"""5votrp9PY49suw8xnXqyrm"",",NA,NA
Cocteau Twins,Cocteau Twins,,NA,NA,NA,245,256,1990,NA,Studio,,99,,spotify:album:5lEphbceIgaK1XxWeSrC9E,https://app.chartmetric.com/album/977790/about,,Male/Female,,,,,5lEphbceIgaK1XxWeSrC9E,"""5lEphbceIgaK1XxWeSrC9E"",",NA,NA
Slits,The Slits,,NA,NA,NA,260,241,1979,Punk/Post-Punk/New Wave/Power Pop,Studio,,201,,spotify:album:0TfUvdJAj5ggwaLihQQ5qs,https://app.chartmetric.com/album/3034167/about,,Male/Female,,,,,0TfUvdJAj5ggwaLihQQ5qs,"""0TfUvdJAj5ggwaLihQQ5qs"",",NA,NA
"Costello, Elvis",Elvis Costello,,474,482,475,NA,-19,1979,Punk/Post-Punk/New Wave/Power Pop,Studio,,10,,spotify:album:5w3q6GZbw0gsAtvl1c0rmu,https://app.chartmetric.com/album/7122746/about,,Male,,,,,5w3q6GZbw0gsAtvl1c0rmu,"""5w3q6GZbw0gsAtvl1c0rmu"",",NA,NA
Breeders,The Breeders,,NA,NA,NA,293,208,1993,NA,Compilation,,33,,spotify:album:57F44c0MTziVzHPEuJtH9A,https://app.chartmetric.com/album/311287/about,,Male/Female,,,,,57F44c0MTziVzHPEuJtH9A,"""57F44c0MTziVzHPEuJtH9A"",",NA,NA
B-52s,The B-52s,,151,152,152,198,-46,1979,Punk/Post-Punk/New Wave/Power Pop,Studio,,59,,spotify:album:3eXETk1esvZPRluDCWH3GN,https://app.chartmetric.com/album/3967266/about,,Male/Female,,,,,3eXETk1esvZPRluDCWH3GN,"""3eXETk1esvZPRluDCWH3GN"",",NA,NA
AC/DC,AC/DC,,74,73,77,84,-11,1980,Hard Rock/Metal,Studio,,4,,spotify:album:6mUdeDZCsExyJLMdAfDuwh,https://app.chartmetric.com/album/691604/about,,Male,,,,,6mUdeDZCsExyJLMdAfDuwh,"""6mUdeDZCsExyJLMdAfDuwh"",",NA,NA
Joy Division,Joy Division,,156,157,157,309,-152,1980,Punk/Post-Punk/New Wave/Power Pop,Studio,,201,,spotify:album:0KBdfMTMxi0oD1oVqApTjr,https://app.chartmetric.com/album/6327800/about,,Male,,,,,0KBdfMTMxi0oD1oVqApTjr,"""0KBdfMTMxi0oD1oVqApTjr"",",NA,NA
Clash,The Clash,,400,404,407,323,81,1980,Punk/Post-Punk/New Wave/Power Pop,Studio,,24,,spotify:album:2UxN3UKyS3Z5r0Sra8A5RF,https://app.chartmetric.com/album/1768387/about,,Male,,,,,2UxN3UKyS3Z5r0Sra8A5RF,"""2UxN3UKyS3Z5r0Sra8A5RF"",",NA,NA
X-Ray Spex,X-Ray Spex,,NA,NA,NA,354,147,1978,Punk/Post-Punk/New Wave/Power Pop,Studio,,201,,spotify:album:7nZ0F572fluFD4tQCFf3z7,https://app.chartmetric.com/album/19307818/about,,Male/Female,,,,,7nZ0F572fluFD4tQCFf3z7,"""7nZ0F572fluFD4tQCFf3z7"",",NA,NA
Sonic Youth,Sonic Youth,,NA,NA,NA,358,143,1990,Punk/Post-Punk/New Wave/Power Pop,Studio,,96,,spotify:album:5iYYQwB0oH9FVyVlaOXZdr,https://app.chartmetric.com/album/3076929/about,,Male/Female,,,,,5iYYQwB0oH9FVyVlaOXZdr,"""5iYYQwB0oH9FVyVlaOXZdr"",",NA,NA
Prince,Prince,,202,204,206,326,-122,1980,NA,Studio,,45,,spotify:album:4JsSbaggaprB1AfDylXnxO,https://app.chartmetric.com/album/7278745/about,,Male,,,,,4JsSbaggaprB1AfDylXnxO,"""4JsSbaggaprB1AfDylXnxO"",",NA,NA
"Springsteen, Bruce",Bruce Springsteen,,247,250,253,NA,-251,1980,Singer-Songwriter/Heartland Rock,Studio,,1,,spotify:album:6YNIEeDWqC09YIWzhoSVLg,https://app.chartmetric.com/album/3952514/about,,Male,,,,,6YNIEeDWqC09YIWzhoSVLg,"""6YNIEeDWqC09YIWzhoSVLg"",",NA,NA
Yeah Yeah Yeahs,Yeah Yeah Yeahs,,NA,NA,NA,377,124,2003,Punk/Post-Punk/New Wave/Power Pop,Studio,,55,,spotify:album:0EabZMx74C2wyXhvMMO1eI,https://app.chartmetric.com/album/3111307/about,,Male/Female,,,,,0EabZMx74C2wyXhvMMO1eI,"""0EabZMx74C2wyXhvMMO1eI"",",NA,NA
U2,U2,,412,417,417,NA,-84,1980,Punk/Post-Punk/New Wave/Power Pop,Studio,,63,,spotify:album:2co53OwPjlTvPDQTpErBtU,https://app.chartmetric.com/album/2947668/about,,Male,,,,,2co53OwPjlTvPDQTpErBtU,"""2co53OwPjlTvPDQTpErBtU"",",NA,NA
Talking Heads,Talking Heads,,128,126,129,39,87,1980,Punk/Post-Punk/New Wave/Power Pop,Studio,,19,,spotify:album:1JvXxLsm0PxlGH4LXzqMGq,https://app.chartmetric.com/album/3967043/about,,Male/Female,,,,,1JvXxLsm0PxlGH4LXzqMGq,"""1JvXxLsm0PxlGH4LXzqMGq"",",NA,NA
Blondie,Blondie,,NA,NA,NA,401,100,1977,Punk/Post-Punk/New Wave/Power Pop,Studio,,201,,spotify:album:54V45InMvJ6uVtRtO6h1Co,https://app.chartmetric.com/album/3226413/about,,Male/Female,,,,,54V45InMvJ6uVtRtO6h1Co,"""54V45InMvJ6uVtRtO6h1Co"",",NA,NA
Magnetic Fields,The Magnetic Fields,,NA,NA,465,406,95,1999,NA,Studio,,201,,spotify:album:2GuROKcqyHdpIDcgxml1C7,https://app.chartmetric.com/album/3912151/about,,Male/Female,,,,,2GuROKcqyHdpIDcgxml1C7,"""2GuROKcqyHdpIDcgxml1C7"",",NA,NA
Pretenders,Pretenders,,154,155,155,152,3,1980,Punk/Post-Punk/New Wave/Power Pop,Studio,,9,,spotify:album:6AFFu3ilmlEDz1I9ZaNOZw,https://app.chartmetric.com/album/707210/about,,Male/Female,,,,,6AFFu3ilmlEDz1I9ZaNOZw,"""6AFFu3ilmlEDz1I9ZaNOZw"",",NA,NA
Chic,Chic,,NA,NA,NA,414,87,1979,Funk/Disco,Studio,,5,,spotify:album:7rAk4WPpYlYr0fElVfXTOF,https://app.chartmetric.com/album/3540305/about,,Male/Female,,,,,7rAk4WPpYlYr0fElVfXTOF,"""7rAk4WPpYlYr0fElVfXTOF"",",NA,NA
Yo La Tengo,Yo La Tengo,,NA,NA,NA,423,78,1997,NA,Studio,,201,,spotify:album:3V18DIKvRuwdxc2LE4wuac,https://app.chartmetric.com/album/1158046/about,,Male/Female,,,,,3V18DIKvRuwdxc2LE4wuac,"""3V18DIKvRuwdxc2LE4wuac"",",NA,NA
